image_path,hardware_source,native_pixels,wall_seconds
test/attack/facedancer/huawei/chinese2-flickr_M_26097180114_4c514c928d_c.jpg,huawei,6627650,1248.284046195
test/attack/digital_3/huawei/arabic-173_03.jpg,huawei,6371088,612.9402931900004
test/attack/textdiffuserft_bfei/huawei/chinese2-flickr_M_38999105422_457bedeef7_o.jpg,huawei,6646725,1823.9266875480025
test/attack/facedancer/huawei/chinese2-flickr_M_32771950686_f8d5084d87_h.jpg,huawei,6635260,1134.9183756929997
test/attack/digital_3/huawei/ukraine-01_0073_000-d23bdbae_1.jpg,huawei,6348147,947.2570890110001
test/attack/textdiffuserft_bfei/huawei/chinese2-flickr_F_31998401683_5272a75c42_c.jpg,huawei,6601816,1371.6281220370001
test/attack/digital_3/huawei/ukraine-NF-1005.jpg,huawei,6346912,578.630767269
test/attack/facedancer/huawei/netherland-flickr_M_6862482951_78a560f107_b.jpg,huawei,6562405,1313.7349548589991
test/attack/digital_3/huawei/chinese-NF-1085.jpg,huawei,6395670,1187.717668038007
test/attack/digital_3/huawei/portugal-017_03.jpg,huawei,6350611,1204.2160909989998
test/attack/textdiffuserft_bfei/huawei/netherland-flickr_M_15788104622_be592061dc_k.jpg,huawei,6608480,1353.6307412550013
test/attack/textdiffuserft_bfei/huawei/chinese2-flickr_F_25164805428_423bc49285_o.jpg,huawei,6708000,2447.6489505380014
test/attack/digital_3/huawei/french-01_0070_000-a4a25cda_0.jpg,huawei,6475368,853.7544463980012
test/attack/digital_3/huawei/portugal-NF-1109.jpg,huawei,6370896,546.9971717629996
test/attack/digital_3/huawei/portugal-004_03.jpg,huawei,6344382,1368.8050690610003
test/attack/facedancer/huawei/chinese2-flickr_F_31226153591_900ef17f37_k.jpg,huawei,6583437,1128.0298976329977
test/attack/digital_3/huawei/portugal-01_0014_000-6f7ea414_0.jpg,huawei,6372130,1796.947175014
test/attack/digital_3/huawei/french-044_03.jpg,huawei,6377580,822.0157537060004
test/attack/digital_3/huawei/usa-NF-1046.jpg,huawei,6474145,841.5339463149976
test/attack/digital_3/huawei/usa-NF-1071.jpg,huawei,6399372,813.504779298004
test/attack/digital_3/huawei/russian-NM-1027.jpg,huawei,6347124,1056.0466390939996
test/attack/facedancer/huawei/chinese2-flickr_M_3625086942_a3ed938d9c_c.jpg,huawei,6631750,1183.6733423330006
test/attack/textdiffuserft_bfei/huawei/chinese2-flickr_F_32689517821_bfacb0e1ba_h.jpg,huawei,6669950,1379.815057019001
test/attack/digital_3/huawei/chinese-NM-1092.jpg,huawei,6435370,821.4819477830006
test/attack/facedancer/huawei/chinese2-flickr_M_38319821984_1d6e303c3e_o.jpg,huawei,6597170,1122.423221819001
test/attack/facedancer/huawei/chinese2-flickr_M_33525327222_f112b468ed_k.jpg,huawei,6591536,922.971690016002
test/attack/digital_3/huawei/turkiye-01_0085_000-65296866_0.jpg,huawei,6338008,837.2651515450052
test/attack/digital_3/huawei/turkiye-01_0035_000-d4764bf3_0.jpg,huawei,6360238,854.9426744029997
test/attack/digital_3/huawei/indian-01_0089_000-f38cdec4_1.jpg,huawei,6338737,1127.5556493240001
test/attack/digital_3/huawei/indian-014_03.jpg,huawei,6458892,824.7316122230004
test/attack/digital_3/huawei/usa-137_03.jpg,huawei,6422481,760.5401704230026
test/attack/digital_3/huawei/french-019_03.jpg,huawei,6379050,844.7740545549987
test/attack/digital_3/huawei/ukraine-006_03.jpg,huawei,6356413,745.921640935001
test/attack/textdiffuserft_bfei/huawei/netherland-flickr_M_14867283357_afe052b7e3_c.jpg,huawei,6543729,1129.4067323420022
test/attack/facedancer/huawei/netherland-flickr_F_26297818201_09eab93588_k.jpg,huawei,6604321,1190.718929319999
test/attack/facedancer/huawei/chinese2-flickr_M_21459989349_7ab0e1ace5_k.jpg,huawei,6574374,1077.119780842997
test/attack/digital_3/huawei/ukraine-NF-1068.jpg,huawei,6355800,1015.6407438530005
test/attack/textdiffuserft_bfei/huawei/chinese2-flickr_M_30518538704_383875f8c4_c.jpg,huawei,6622368,1313.4816179160043
test/attack/textdiffuserft_bfei/huawei/netherland-flickr_F_37019045642_0a3fa19256_k.jpg,huawei,6602635,1380.6257360480013
test/attack/digital_3/huawei/indian-NF-1096.jpg,huawei,6349625,894.885402775
test/attack/textdiffuserft_bfei/huawei/chinese2-flickr_F_40837237721_dedac367d4_c.jpg,huawei,6548694,1420.1940302080038
test/attack/facedancer/huawei/chinese2-flickr_M_24235235151_ae8ac31253_k.jpg,huawei,6606554,1128.2817598650036
test/attack/digital_3/huawei/russian-01_0030_000-0bc18d73_0.jpg,huawei,6346364,1021.147692771
test/attack/digital_3/huawei/russian-123_03.jpg,huawei,6342462,795.6793089100001
test/attack/digital_3/huawei/indian-NF-1039.jpg,huawei,6382528,587.1935279059999
test/attack/digital_3/huawei/ukraine-NF-1084.jpg,huawei,6330120,1139.361513269003
test/attack/facedancer/huawei/chinese2-flickr_M_34592740762_6446ed6334_k.jpg,huawei,6607718,1228.6083108729981
test/attack/textdiffuserft_bfei/huawei/chinese2-flickr_F_25164779518_a723fab6b8_o.jpg,huawei,6606180,1514.2951836799984
test/attack/textdiffuserft_bfei/huawei/netherland-flickr_M_6501027149_988313b64f_h.jpg,huawei,6610373,1350.657075092
test/attack/textdiffuserft_bfei/huawei/chinese2-flickr_F_17619703551_9705002b22_b.jpg,huawei,6593340,1492.020357821999
test/attack/digital_3/huawei/indian-01_0004_000-2423feb1_0.jpg,huawei,6375600,612.5390767259996
test/attack/textdiffuserft_bfei/huawei/chinese2-flickr_M_31840786965_77af814416_h.jpg,huawei,6639380,1368.826752301
test/attack/digital_3/huawei/russian-NF-1089.jpg,huawei,6487404,846.4867600459984
test/attack/digital_3/huawei/persian-069_03.jpg,huawei,6336000,874.1139664669972
test/attack/digital_3/huawei/usa-063_03.jpg,huawei,6473520,614.4808934129978
test/attack/digital_3/huawei/portugal-066_03.jpg,huawei,6453225,829.2996573459986
test/attack/digital_3/huawei/indian-01_0068_000-1b9539d8_0.jpg,huawei,6340239,1448.5095294470011
test/attack/textdiffuserft_bfei/huawei/netherland-flickr_M_2409019110_4f42632225_o.jpg,huawei,6601575,1214.530592203002
test/attack/digital_3/huawei/portugal-NF-1060.jpg,huawei,6365130,819.2440838829998
test/attack/textdiffuserft_bfei/huawei/chinese2-flickr_M_33552319041_2631ab0a0c_c.jpg,huawei,6781824,2515.553775098997
test/attack/digital_3/huawei/usa-136_03.jpg,huawei,6483392,685.1553957150027
test/attack/digital_3/huawei/ukraine-025_03.jpg,huawei,6472466,1121.3442958010019
test/attack/digital_3/huawei/persian-01_0065_000-763dd95b_0.jpg,huawei,6371850,1084.5145056189995
test/attack/facedancer/huawei/netherland-flickr_F_20301931855_4cd18f8166_k.jpg,huawei,6635595,1403.4683736310035
test/attack/digital_3/huawei/persian-NF-1097.jpg,huawei,6354078,844.799397326
test/attack/textdiffuserft_bfei/huawei/chinese2-flickr_M_31969854474_39f84b92eb_h.jpg,huawei,6620856,1315.2722602040012
test/attack/digital_3/huawei/persian-01_0200_000-78393150_0.jpg,huawei,6378820,692.0309752609992
test/attack/digital_3/huawei/turkiye-104_03.jpg,huawei,6343162,800.1447724459995
test/attack/digital_3/huawei/portugal-NF-1105.jpg,huawei,6421446,964.8030568859976
test/attack/facedancer/huawei/chinese2-flickr_M_32812741685_462068ee90_h.jpg,huawei,6580810,1206.8700437659973
test/attack/textdiffuserft_bfei/huawei/chinese2-flickr_M_16743317854_732a16acc8_k.jpg,huawei,6629980,1886.3457527819992
test/attack/textdiffuserft_bfei/huawei/chinese2-flickr_F_17773666675_1bdbd28a62_c.jpg,huawei,6548630,1015.0770387629964
test/attack/digital_3/huawei/arabic-01_0076_000-fd5000df_1.jpg,huawei,6339008,828.0774253920026
test/attack/textdiffuserft_bfei/huawei/netherland-flickr_F_28051545714_ab479f15eb_k.jpg,huawei,6607566,1561.5299714619978
test/attack/digital_3/huawei/turkiye-101_03.jpg,huawei,6364202,766.7684416400007
test/attack/digital_3/huawei/indian-038_03.jpg,huawei,6337980,723.7580481530022
test/attack/facedancer/huawei/chinese2-flickr_M_22911363774_20c12ce7ec_c.jpg,huawei,6592212,1040.578043690999
test/attack/digital_3/huawei/turkiye-127_03.jpg,huawei,6373074,785.5829426910022
test/attack/digital_3/huawei/russian-NF-1028.jpg,huawei,6429418,1012.6578762379977
test/attack/digital_3/huawei/persian-NF-1079.jpg,huawei,6381540,716.5076034829981
test/attack/digital_3/huawei/usa-01_0038_000-0ee87df5_0.jpg,huawei,6512055,1200.0017380850004
test/attack/digital_3/huawei/ukraine-01_0083_000-21b44038_0.jpg,huawei,6341940,690.0549449579994
test/attack/digital_3/huawei/chinese-NF-1023.jpg,huawei,6334020,1873.0106743680008
test/attack/digital_3/huawei/indian-021_03.jpg,huawei,6359270,747.3026858789999
test/attack/digital_3/huawei/portugal-NF-1024.jpg,huawei,6346912,1519.7222028669994
test/attack/digital_3/huawei/usa-NM-1052.jpg,huawei,6442371,1001.1916572170012
test/attack/facedancer/huawei/chinese2-flickr_F_16858102101_d4c5c1e7a2_c.jpg,huawei,6743469,1548.9933927999991
test/attack/facedancer/huawei/chinese2-flickr_F_39035705701_833f3da9bf_o.jpg,huawei,6603336,1037.0537963850002
test/attack/textdiffuserft_bfei/huawei/netherland-flickr_M_4188233342_8473de8906_c.jpg,huawei,6605976,1600.6404105519978
test/attack/facedancer/huawei/chinese2-flickr_M_24291592906_b097dd45e5_k.jpg,huawei,6606271,1320.4367126969992
test/attack/digital_3/huawei/ukraine-007_03.jpg,huawei,6345542,797.5772877069994
test/attack/digital_3/huawei/arabic-01_0002_000-c7338db1_1.jpg,huawei,6473808,771.1488763499983
test/attack/textdiffuserft_bfei/huawei/singapore-flickr_M_37019084692_714cba8ac1_k.jpg,huawei,6349299,827.4717982959992
test/attack/digital_3/huawei/indian-NF-1006.jpg,huawei,6340239,744.1668900009972
test/attack/facedancer/huawei/chinese2-flickr_M_6850649398_5d950a2635_k.jpg,huawei,6602448,873.3160604509976
test/attack/facedancer/huawei/netherland-flickr_F_10239917343_ca73cd29b5_h.jpg,huawei,6669495,2737.483650932001
test/attack/facedancer/huawei/netherland-flickr_F_28630210242_e3780d0ee9_b.jpg,huawei,6562682,1197.038235138003
test/attack/textdiffuserft_bfei/huawei/chinese2-flickr_F_21668538829_2fb67bd5fd_c.jpg,huawei,6586920,1159.8587785440031
test/attack/digital_3/huawei/turkiye-126_03.jpg,huawei,6353575,800.2865690529998
test/attack/textdiffuserft_bfei/huawei/chinese2-flickr_M_36353666424_ab1a94e172_k.jpg,huawei,6597448,1066.3661175710004
test/attack/digital_3/huawei/french-01_0029_000-d00491e2_1.jpg,huawei,6377504,694.7267906780016
test/attack/facedancer/huawei/netherland-flickr_F_36412358965_0ec43e5de3_c.jpg,huawei,6595125,1597.585481674003
test/attack/digital_3/huawei/portugal-NM-1102.jpg,huawei,6454884,1092.425328985999
test/attack/facedancer/huawei/chinese2-flickr_F_31196390972_be24a6067c_k.jpg,huawei,6608758,1425.4899570650014
